ID,Element,Percentage,Time_seconds,Final_Objective,DetectionOK,AvgDispersion,StdDispersion,MeanAbsDispersion,N_FalsePositives,Type_of_element_to_search,Story
235,14,5,14837.18616,0.242659774,VERDADERO,-0.697841617,11.05165058,7.624678785,0,X_diagonal_brace,Story 1
236,14,10,14904.88232,0.251416023,VERDADERO,0.105744151,11.15456336,7.310553534,0,X_diagonal_brace,Story 1
237,14,15,14949.4997,0.256374689,VERDADERO,-0.607787314,11.4592731,7.979372468,0,X_diagonal_brace,Story 1
238,14,20,15004.34314,0.265346025,VERDADERO,-0.54220533,11.72102248,8.201085944,0,X_diagonal_brace,Story 1
239,14,25,15046.80459,0.275512712,VERDADERO,-0.113662164,11.92237904,8.212955052,0,X_diagonal_brace,Story 1
240,14,30,15094.11274,0.278742988,VERDADERO,2.420825139,11.33345921,6.890752455,0,X_diagonal_brace,Story 1
241,14,35,15136.20781,0.258476506,VERDADERO,4.392059987,10.2723344,6.45865473,0,X_diagonal_brace,Story 1
242,14,40,15183.14225,0.203488465,VERDADERO,4.274658027,8.888178059,5.792980996,0,X_diagonal_brace,Story 1
243,14,45,15222.59306,0.161919962,VERDADERO,3.55049663,8.020751277,5.265761429,0,X_diagonal_brace,Story 1
244,14,50,15268.77396,0.189562895,VERDADERO,4.366016716,8.729538499,4.442805209,0,X_diagonal_brace,Story 1
245,14,55,15305.24806,0.164859749,VERDADERO,3.821151458,8.153403019,4.577128549,0,X_diagonal_brace,Story 1
246,14,60,15353.19948,0.155289403,VERDADERO,3.767356566,7.944603241,4.587353791,0,X_diagonal_brace,Story 1
247,14,65,15390.76042,0.143712684,VERDADERO,3.558594298,7.684197594,4.48077515,0,X_diagonal_brace,Story 1
248,14,70,15436.12815,0.130694021,VERDADERO,3.264169733,7.377125182,4.330100723,0,X_diagonal_brace,Story 1
249,14,75,15479.43347,0.117597618,VERDADERO,2.951866826,7.048683633,4.158412412,0,X_diagonal_brace,Story 1
250,14,80,15520.94495,0.105084183,VERDADERO,2.655309908,6.720137749,3.966206733,0,X_diagonal_brace,Story 1
251,14,85,15561.46873,0.094259951,VERDADERO,2.395628519,6.405217688,3.729355169,0,X_diagonal_brace,Story 1
252,14,90,15594.30771,0.084601735,VERDADERO,2.186065139,6.128064842,3.439039839,0,X_diagonal_brace,Story 1
253,15,5,15649.61741,1.249950079,VERDADERO,8.00773338,11.78057431,8.023771066,0,X_diagonal_brace,Story 1
254,15,10,15713.09362,1.245248612,VERDADERO,9.173811054,12.02094942,9.173811054,0,X_diagonal_brace,Story 1
255,15,15,15749.46651,1.228972599,VERDADERO,11.00064555,12.43728561,11.00064555,0,X_diagonal_brace,Story 1
256,15,20,15786.12812,1.198000362,VERDADERO,11.19703255,12.71139436,11.19703255,0,X_diagonal_brace,Story 1
257,15,25,15837.38629,1.153009928,VERDADERO,11.04072996,13.27336378,11.04072996,0,X_diagonal_brace,Story 1
258,15,30,15872.9607,1.081627849,VERDADERO,11.34434306,13.84147741,11.34434306,0,X_diagonal_brace,Story 1
259,15,35,15925.43007,0.974166975,VERDADERO,12.15636792,14.83448211,12.15636792,0,X_diagonal_brace,Story 1
260,15,40,15972.16176,0.83251128,VERDADERO,11.88013935,14.77880985,11.88013935,0,X_diagonal_brace,Story 1
261,15,45,16013.46276,0.787683261,VERDADERO,6.851463794,12.35239375,8.293823805,3,X_diagonal_brace,Story 1
262,15,50,16060.45763,1.084222546,VERDADERO,6.537873378,13.70807856,8.154945405,2,X_diagonal_brace,Story 1
263,15,55,16107.9665,0.827409409,VERDADERO,2.597801177,8.707412253,5.735703803,4,X_diagonal_brace,Story 1
264,15,60,16157.99992,0.831737429,VERDADERO,4.773081566,12.483401,7.321878855,3,X_diagonal_brace,Story 1
265,15,65,16201.97248,0.809939844,VERDADERO,4.622870599,12.37456345,7.23910597,3,X_diagonal_brace,Story 1
266,15,70,16246.91829,0.769030894,VERDADERO,5.395144717,13.78992598,8.215257307,2,X_diagonal_brace,Story 1
267,15,75,16305.90124,0.718018131,VERDADERO,4.625656578,12.75602085,7.774588948,2,X_diagonal_brace,Story 1
268,15,80,16335.59393,0.662068532,VERDADERO,5.224859447,13.86789154,8.597294856,2,X_diagonal_brace,Story 1
269,15,85,16394.00109,0.604806625,VERDADERO,4.487470373,12.84833059,8.102589662,2,X_diagonal_brace,Story 1
270,15,90,16432.30975,0.548557788,VERDADERO,5.176084985,14.151308,8.863385339,0,X_diagonal_brace,Story 1
271,16,5,16469.35444,0.109077944,VERDADERO,5.906117249,6.040096059,5.906117249,0,inclined_leg,Story 1
272,16,10,16504.69008,0.106079197,VERDADERO,5.82650352,5.976947404,5.82650352,0,inclined_leg,Story 1
273,16,15,16542.23982,0.103041241,VERDADERO,5.742656076,5.913239639,5.742656076,0,inclined_leg,Story 1
274,16,20,16576.84867,0.10001559,VERDADERO,5.660810794,5.847943406,5.660810794,0,inclined_leg,Story 1
275,16,25,16625.3233,0.09699565,VERDADERO,5.579520157,5.781361149,5.579520157,0,inclined_leg,Story 1
276,16,30,16656.74267,0.093929305,VERDADERO,5.49291857,5.713670499,5.49291857,0,inclined_leg,Story 1
277,16,35,16703.01042,0.090905272,VERDADERO,5.410731117,5.644588865,5.410731117,0,inclined_leg,Story 1
278,16,40,16749.60399,0.087853915,VERDADERO,5.324545076,5.574350083,5.324545076,0,inclined_leg,Story 1
279,16,45,16794.48788,0.084802678,VERDADERO,5.237385744,5.502953708,5.237385744,0,inclined_leg,Story 1
280,16,50,16833.32256,0.081753939,VERDADERO,5.148522671,5.430172649,5.148522671,0,inclined_leg,Story 1
281,16,55,16879.5189,0.078739202,VERDADERO,5.062620981,5.355880574,5.062620981,0,inclined_leg,Story 1
282,16,60,16921.48627,0.075724225,VERDADERO,4.97357757,5.281151052,4.97357757,0,inclined_leg,Story 1
283,16,65,16967.27895,0.072701704,VERDADERO,4.880971481,5.204859301,4.880971481,0,inclined_leg,Story 1
284,16,70,16999.38647,0.069692066,VERDADERO,4.787152403,5.127511768,4.787152403,0,inclined_leg,Story 1
285,16,75,17046.55969,0.066742849,VERDADERO,4.698164863,5.048958533,4.698164863,0,inclined_leg,Story 1
286,16,80,17093.35671,0.06380434,VERDADERO,4.606073458,4.969495485,4.606073458,0,inclined_leg,Story 1
287,16,85,17138.91888,0.06087309,VERDADERO,4.509271775,4.889059424,4.509271775,0,inclined_leg,Story 1
288,16,90,17185.27925,0.058013004,VERDADERO,4.415850067,4.807883571,4.415850067,0,inclined_leg,Story 1
289,17,5,17238.67867,0.157950081,VERDADERO,3.640789483,7.915152409,4.769869064,0,X_diagonal_brace,Story 1
290,17,10,17290.86212,0.149570913,VERDADERO,3.451289805,7.724297207,4.677623218,0,X_diagonal_brace,Story 1
291,17,15,17333.82459,0.141552507,VERDADERO,3.270687137,7.540184003,4.596418711,0,X_diagonal_brace,Story 1
292,17,20,17382.95807,0.133870124,VERDADERO,3.095971189,7.363362624,4.517120675,0,X_diagonal_brace,Story 1
293,17,25,17435.07514,0.12658425,VERDADERO,2.930046592,7.195308213,4.439552264,0,X_diagonal_brace,Story 1
294,17,30,17477.31454,0.119651849,VERDADERO,2.761972738,7.039529275,4.377704463,0,X_diagonal_brace,Story 1
295,17,35,17533.81016,0.113145348,VERDADERO,2.587193391,6.900628774,4.334730625,0,X_diagonal_brace,Story 1
296,17,40,17589.6308,0.107193087,VERDADERO,2.404530543,6.776015551,4.30175009,0,X_diagonal_brace,Story 1
297,17,45,17638.84549,0.101656675,VERDADERO,2.287004711,6.631173221,4.223362762,0,X_diagonal_brace,Story 1
298,17,50,17691.66571,0.096545238,VERDADERO,2.185705248,6.493946576,4.140972436,0,X_diagonal_brace,Story 1
299,17,55,17742.76285,0.092101725,VERDADERO,2.094428564,6.365284347,4.055490945,0,X_diagonal_brace,Story 1
300,17,60,17786.81335,0.088030968,VERDADERO,2.053034646,6.228948999,3.942079586,0,X_diagonal_brace,Story 1
301,17,65,17826.40204,0.084574377,VERDADERO,2.079008313,6.073256718,3.788534776,0,X_diagonal_brace,Story 1
302,17,70,17878.73297,0.081154448,VERDADERO,2.097859986,5.92667656,3.643802064,0,X_diagonal_brace,Story 1
303,17,75,17918.1682,0.077970103,VERDADERO,2.114472108,5.795637101,3.52670569,0,X_diagonal_brace,Story 1
304,17,80,17965.78464,0.075453798,VERDADERO,2.132491864,5.686747115,3.412200425,0,X_diagonal_brace,Story 1
305,17,85,18003.70282,0.073770464,VERDADERO,2.143772364,5.616796311,3.2690187,0,X_diagonal_brace,Story 1
306,17,90,18046.42755,0.073320655,VERDADERO,2.153587513,5.582785861,3.075994856,0,X_diagonal_brace,Story 1
307,18,5,18092.18764,0.783827398,VERDADERO,7.25644407,11.84218238,7.278216121,3,X_diagonal_brace,Story 1
308,18,10,18138.10409,0.766481316,VERDADERO,6.739178809,11.57731963,6.900092781,3,X_diagonal_brace,Story 1
309,18,15,18182.68166,0.746943682,VERDADERO,7.574719656,13.44018922,7.951722056,2,X_diagonal_brace,Story 1
310,18,20,18229.94649,0.726135821,VERDADERO,7.124490265,13.15759105,7.75034703,2,X_diagonal_brace,Story 1
311,18,25,18265.20627,0.705414213,VERDADERO,6.696282639,12.87581657,7.581914853,2,X_diagonal_brace,Story 1
312,18,30,18313.11596,0.685007248,VERDADERO,6.297227918,12.59840298,7.418968851,2,X_diagonal_brace,Story 1
313,18,35,18362.30189,0.664885119,VERDADERO,5.921338785,12.32720214,7.278272571,2,X_diagonal_brace,Story 1
314,18,40,18420.13791,0.64497674,VERDADERO,5.56537381,12.06362994,7.16188232,2,X_diagonal_brace,Story 1
315,18,45,18471.01085,0.625468011,VERDADERO,6.53252211,13.88404856,8.305308814,2,X_diagonal_brace,Story 1
316,18,50,18506.33762,0.606282184,VERDADERO,6.209388326,13.65872251,8.191283799,2,X_diagonal_brace,Story 1
317,18,55,18555.25893,0.587525829,VERDADERO,5.909559487,13.45090228,8.086575231,2,X_diagonal_brace,Story 1
318,18,60,18603.81589,0.569226312,VERDADERO,5.630514537,13.26177882,8.023113059,2,X_diagonal_brace,Story 1
319,18,65,18657.04084,0.551237837,VERDADERO,5.365082883,13.09477608,7.967688855,2,X_diagonal_brace,Story 1
320,18,70,18724.94145,0.533767733,VERDADERO,5.118931749,12.95193238,7.919822895,2,X_diagonal_brace,Story 1
321,18,75,18775.74718,0.516813684,VERDADERO,4.89095683,12.83964089,7.88244523,2,X_diagonal_brace,Story 1
322,18,80,18835.02334,0.500478435,VERDADERO,4.680279127,12.7603001,7.855336066,2,X_diagonal_brace,Story 1
323,18,85,18876.59759,0.485175577,VERDADERO,4.487640465,12.72276689,7.840402463,2,X_diagonal_brace,Story 1
324,18,90,18919.95974,0.471251375,VERDADERO,4.561778425,12.5681285,7.633240162,2,X_diagonal_brace,Story 1
325,19,5,18971.96893,0.157925885,VERDADERO,3.638874342,7.915142537,4.770055723,0,X_diagonal_brace,Story 1
326,19,10,19014.25452,0.149567702,VERDADERO,3.449793403,7.724517245,4.678051739,0,X_diagonal_brace,Story 1
327,19,15,19064.66972,0.141533094,VERDADERO,3.268244284,7.540309056,4.596938714,0,X_diagonal_brace,Story 1
328,19,20,19112.53051,0.133880209,VERDADERO,3.097281746,7.363266239,4.516856671,0,X_diagonal_brace,Story 1
329,19,25,19145.89357,0.126562066,VERDADERO,2.928527694,7.195210112,4.439808138,0,X_diagonal_brace,Story 1
330,19,30,19205.08418,0.119671873,VERDADERO,2.762710864,7.039742456,4.377655546,0,X_diagonal_brace,Story 1
331,19,35,19249.98574,0.11315837,VERDADERO,2.585224064,6.901900923,4.33666526,0,X_diagonal_brace,Story 1
332,19,40,19304.43112,0.107152681,VERDADERO,2.40128302,6.776245513,4.302837136,0,X_diagonal_brace,Story 1
333,19,45,19342.50592,0.101645449,VERDADERO,2.285430578,6.631439562,4.224099549,0,X_diagonal_brace,Story 1
334,19,50,19390.49049,0.096533179,VERDADERO,2.182873987,6.494444997,4.142502917,0,X_diagonal_brace,Story 1
335,19,55,19436.17557,0.092116529,VERDADERO,2.096477846,6.365077232,4.054555887,0,X_diagonal_brace,Story 1
336,19,60,19490.65589,0.088020035,VERDADERO,2.052708347,6.228687539,3.941909941,0,X_diagonal_brace,Story 1
337,19,65,19552.03318,0.084566159,VERDADERO,2.075583519,6.073951949,3.79059195,0,X_diagonal_brace,Story 1
338,19,70,19603.90532,0.081178031,VERDADERO,2.099111191,5.927052537,3.643828528,0,X_diagonal_brace,Story 1
339,19,75,19638.6382,0.077965593,VERDADERO,2.115712134,5.795149995,3.526178725,0,X_diagonal_brace,Story 1
340,19,80,19673.83,0.075453663,VERDADERO,2.131080816,5.687225333,3.412651499,0,X_diagonal_brace,Story 1
341,19,85,19722.64755,0.07376527,VERDADERO,2.144165439,5.616420636,3.268448006,0,X_diagonal_brace,Story 1
342,19,90,19773.35583,0.07334346,VERDADERO,2.157152698,5.582280041,3.074776334,0,X_diagonal_brace,Story 1
343,20,5,19813.59204,0.78381661,VERDADERO,7.256085814,11.84203435,7.277868906,2,X_diagonal_brace,Story 1
344,20,10,19859.08762,0.76640938,VERDADERO,6.7357922,11.57728109,6.898471249,2,X_diagonal_brace,Story 1
345,20,15,19907.37216,0.746960765,VERDADERO,7.573750314,13.43957081,7.951176625,2,X_diagonal_brace,Story 1
346,20,20,19953.9346,0.726115243,VERDADERO,7.123632469,13.1574967,7.750299617,2,X_diagonal_brace,Story 1
347,20,25,19997.33345,0.705452361,VERDADERO,6.698206199,12.87595695,7.582476466,2,X_diagonal_brace,Story 1
348,20,30,20050.00546,0.685040834,VERDADERO,6.29840854,12.59860949,7.419582986,2,X_diagonal_brace,Story 1
349,20,35,20096.75531,0.664864492,VERDADERO,5.920788891,12.32680584,7.277631463,2,X_diagonal_brace,Story 1
350,20,40,20151.26447,0.645004895,VERDADERO,5.565384935,12.06296812,7.161068692,2,X_diagonal_brace,Story 1
351,20,45,20197.17366,0.62546724,VERDADERO,6.532506796,13.88436472,8.305524924,0,X_diagonal_brace,Story 1
352,20,50,20249.24039,0.606295889,VERDADERO,6.210767462,13.65950229,8.191505079,0,X_diagonal_brace,Story 1
353,20,55,20290.32722,0.587531099,VERDADERO,5.909116943,13.45112892,8.086897908,0,X_diagonal_brace,Story 1
354,20,60,20338.41817,0.569141165,VERDADERO,5.626510812,13.26164713,8.023990061,0,X_diagonal_brace,Story 1
355,20,65,20381.66134,0.551206775,VERDADERO,5.362920879,13.09452066,7.968144276,0,X_diagonal_brace,Story 1
356,20,70,20431.21028,0.533755809,VERDADERO,5.118634487,12.95274369,7.920448607,0,X_diagonal_brace,Story 1
357,20,75,20488.08821,0.516809684,VERDADERO,4.890908651,12.83971708,7.882449867,0,X_diagonal_brace,Story 1
358,20,80,20545.89666,0.500549903,VERDADERO,4.683748775,12.76051793,7.854714319,0,X_diagonal_brace,Story 1
359,20,85,20602.19946,0.485195231,VERDADERO,4.487687597,12.72291713,7.840610844,0,X_diagonal_brace,Story 1
360,20,90,20653.02244,0.47125167,VERDADERO,4.561961813,12.56811524,7.633199063,0,X_diagonal_brace,Story 1
361,21,5,20696.06673,1.863363104,FALSO,10.03272926,7.29064795,10.03272926,0,beam,Story 1
362,21,10,20731.93542,1.858548084,FALSO,9.899918779,7.243102109,9.899918779,0,beam,Story 1
363,21,15,20783.05247,1.853381696,FALSO,9.769813585,7.201070336,9.769813585,0,beam,Story 1
364,21,20,20822.14855,1.847747097,FALSO,9.636744719,7.166095064,9.636744719,0,beam,Story 1
365,21,25,20874.73642,1.841771829,FALSO,9.509968767,7.140094812,9.509968767,0,beam,Story 1
366,21,30,20912.7382,1.835157456,FALSO,9.384547187,7.125246726,9.384547187,0,beam,Story 1
367,21,35,20961.48062,1.828224974,FALSO,9.262416409,7.118682815,9.262416409,0,beam,Story 1
368,21,40,20992.79615,1.820639465,FALSO,9.141962879,7.124870008,9.141962879,0,beam,Story 1
369,21,45,21035.69914,1.812695798,FALSO,9.031044341,7.141194355,9.031044341,0,beam,Story 1
370,21,50,21082.13985,1.804050253,FALSO,8.914971723,7.170716971,8.914971723,0,beam,Story 1
371,21,55,21131.41719,1.794698723,FALSO,8.806477948,7.213915852,8.806477948,0,beam,Story 1
372,21,60,21170.39638,1.784735228,FALSO,8.701493519,7.271343929,8.701493519,0,beam,Story 1
373,21,65,21223.22282,1.774147272,FALSO,8.609878722,7.339689657,8.609878722,0,beam,Story 1
374,21,70,21275.73435,1.762687791,FALSO,8.504785658,7.428748775,8.504785658,0,beam,Story 1
375,21,75,21316.17357,1.750425908,FALSO,8.415186548,7.531137485,8.415186548,0,beam,Story 1
376,21,80,21368.48181,1.737296644,FALSO,8.325003666,7.651500198,8.325003666,0,beam,Story 1
377,21,85,21415.82516,1.723272707,FALSO,8.237666362,7.787611551,8.237666362,0,beam,Story 1
378,21,90,21469.6776,1.708366219,FALSO,8.159051659,7.939689377,8.159051659,0,beam,Story 1
379,22,5,21505.73682,1.853864679,FALSO,9.785708348,7.235106814,9.785708348,0,beam,Story 1
380,22,10,21550.41552,1.849157894,FALSO,9.667567868,7.206305157,9.667567868,0,beam,Story 1
381,22,15,21584.54219,1.843921083,FALSO,9.552314281,7.185698862,9.552314281,0,beam,Story 1
382,22,20,21624.40693,1.838369832,FALSO,9.430332815,7.168221572,9.430332815,0,beam,Story 1
383,22,25,21662.14641,1.832329067,FALSO,9.316007035,7.162866816,9.316007035,0,beam,Story 1
384,22,30,21711.08198,1.825992586,FALSO,9.213043935,7.157520562,9.213043935,0,beam,Story 1
385,22,35,21752.51293,1.818909864,FALSO,9.108850551,7.168477498,9.108850551,0,beam,Story 1
386,22,40,21804.403,1.811534071,FALSO,9.013781161,7.183397213,9.013781161,0,beam,Story 1
387,22,45,21851.86747,1.803526648,FALSO,8.919722922,7.209280605,8.919722922,0,beam,Story 1
388,22,50,21893.2769,1.794837272,FALSO,8.836863757,7.249095035,8.836863757,0,beam,Story 1
389,22,55,21942.18534,1.785641696,FALSO,8.747711157,7.2983932,8.747711157,0,beam,Story 1
390,22,60,21997.38965,1.775802847,FALSO,8.669690875,7.359120575,8.669690875,0,beam,Story 1
391,22,65,22047.8296,1.76514062,FALSO,8.593547716,7.433276387,8.593547716,0,beam,Story 1
392,22,70,22098.59518,1.753748015,FALSO,8.52415414,7.522444336,8.52415414,0,beam,Story 1
393,22,75,22143.27386,1.741535921,FALSO,8.458574047,7.625722791,8.458574047,0,beam,Story 1
394,22,80,22195.42355,1.728463091,FALSO,8.402573954,7.742031846,8.402573954,0,beam,Story 1
395,22,85,22248.58668,1.714428397,FALSO,8.352300395,7.873952224,8.352300395,0,beam,Story 1
396,22,90,22284.57462,1.699211559,FALSO,8.310261321,8.024848869,8.310261321,0,beam,Story 1
397,23,5,22319.68516,1.863349488,FALSO,10.03109618,7.290308106,10.03109618,0,beam,Story 1
398,23,10,22356.35363,1.85853733,FALSO,9.898942016,7.242372812,9.898942016,0,beam,Story 1
399,23,15,22405.15058,1.85340469,FALSO,9.768020993,7.198562609,9.768020993,0,beam,Story 1
400,23,20,22442.51429,1.847722161,FALSO,9.636572498,7.166244925,9.636572498,0,beam,Story 1
401,23,25,22492.97559,1.841745777,FALSO,9.509427366,7.141392141,9.509427366,0,beam,Story 1
402,23,30,22533.46265,1.835178124,FALSO,9.388283423,7.125000814,9.388283423,0,beam,Story 1
403,23,35,22579.42532,1.82821084,FALSO,9.264575952,7.121060155,9.264575952,0,beam,Story 1
404,23,40,22616.99598,1.820714902,FALSO,9.143864785,7.12460302,9.143864785,0,beam,Story 1
405,23,45,22655.67952,1.81258969,FALSO,9.02563741,7.141769548,9.02563741,0,beam,Story 1
406,23,50,22697.66776,1.804079078,FALSO,8.911391403,7.169992424,8.911391403,0,beam,Story 1
407,23,55,22734.91145,1.794673447,FALSO,8.806277769,7.21503526,8.806277769,0,beam,Story 1
408,23,60,22794.02652,1.784814536,FALSO,8.700193403,7.270151316,8.700193403,0,beam,Story 1
409,23,65,22842.97046,1.77420135,FALSO,8.600227852,7.341033383,8.600227852,0,beam,Story 1
410,23,70,22884.04039,1.762642158,FALSO,8.504372167,7.429453567,8.504372167,0,beam,Story 1
411,23,75,22931.67053,1.750443161,FALSO,8.413117564,7.531492282,8.413117564,0,beam,Story 1
412,23,80,22981.5772,1.737336549,FALSO,8.32550547,7.650983819,8.32550547,0,beam,Story 1
413,23,85,23029.12443,1.723274713,FALSO,8.236987307,7.78745904,8.236987307,0,beam,Story 1
414,23,90,23075.52222,1.708343163,FALSO,8.154386877,7.941269109,8.154386877,0,beam,Story 1
415,24,5,23130.55795,1.853906554,FALSO,9.788077617,7.232774542,9.788077617,0,beam,Story 1
416,24,10,23182.14905,1.849147286,FALSO,9.678523776,7.21261797,9.678523776,0,beam,Story 1
417,24,15,23221.30142,1.843918124,FALSO,9.547018294,7.184889414,9.547018294,0,beam,Story 1
418,24,20,23266.20931,1.838453382,FALSO,9.434159277,7.166693393,9.434159277,0,beam,Story 1
419,24,25,23314.33764,1.832407681,FALSO,9.316939582,7.160562054,9.316939582,0,beam,Story 1
420,24,30,23362.39358,1.826019695,FALSO,9.210274561,7.156856029,9.210274561,0,beam,Story 1
421,24,35,23419.33745,1.818899803,FALSO,9.109609264,7.168052424,9.109609264,0,beam,Story 1
422,24,40,23469.96838,1.811435797,FALSO,9.012367533,7.18403807,9.012367533,0,beam,Story 1
423,24,45,23516.71886,1.803379805,FALSO,8.918969765,7.212830211,8.918969765,0,beam,Story 1
424,24,50,23565.57259,1.79482122,FALSO,8.834044723,7.249030633,8.834044723,0,beam,Story 1
425,24,55,23607.74334,1.785546477,FALSO,8.744791086,7.300558166,8.744791086,0,beam,Story 1
426,24,60,23657.16438,1.775725901,FALSO,8.667240476,7.360818317,8.667240476,0,beam,Story 1
427,24,65,23713.4924,1.765181318,FALSO,8.589578985,7.434446488,8.589578985,0,beam,Story 1
428,24,70,23769.17534,1.753859902,FALSO,8.520536732,7.521006979,8.520536732,0,beam,Story 1
429,24,75,23818.93288,1.741604189,FALSO,8.459154294,7.624866571,8.459154294,0,beam,Story 1
430,24,80,23865.1489,1.728448601,FALSO,8.399871745,7.742815564,8.399871745,0,beam,Story 1
431,24,85,23913.22155,1.714401673,FALSO,8.350824046,7.874531231,8.350824046,0,beam,Story 1
432,24,90,23944.78626,1.699213904,FALSO,8.310087299,8.024825224,8.310087299,0,beam,Story 1
433,25,5,23997.85788,1.105216345,VERDADERO,16.53946582,12.23717187,16.53946582,2,inclined_leg,Story 2
434,25,10,24043.76153,1.056163411,VERDADERO,15.40388243,12.00326672,15.40388243,2,inclined_leg,Story 2
